ZCRm,Energym,EnergyEntropym,SpectralCentroidm,SpectralEntropym,MFCCs1m,MFCCs2m,ChromaVector1m,ChromaDeviationm,EnergyEntropystd,SpectralCentroidstd,SpectralSpreadstd,SpectralEntropystd,SpectralFluxstd,SpectralRolloffstd,MFCCs1std,ChromaVector1std,BPM,class
0.109755687,0.110994142,3.144211499,0.240058172,0.906196181,-22.47842462,1.858812088,0.012910243,0.042088157,0.123535664,0.068413442,0.031701914,0.492300495,0.004689039,0.163611367,1.057578277,0.016278843,100,GlitchHop
0.063200083,0.05611223,3.087508098,0.1841036,0.534810578,-24.20708692,2.140335988,0.00430155,0.053052275,0.154058315,0.055018621,0.033477184,0.397704898,0.0085361,0.080263655,1.228623464,0.004225446,95,GlitchHop
0.13748012,0.076014647,3.05973584,0.284493116,1.035981521,-24.51085713,1.612251124,0.009926958,0.04880115,0.265810848,0.076110532,0.026039291,0.641938191,0.013438947,0.212915536,1.592889356,0.01287602,106,GlitchHop
0.054987443,0.114582889,3.1528728,0.161140307,0.413496456,-22.21977089,2.360409128,0.010061392,0.050249291,0.113750756,0.039364277,0.029107265,0.258102465,0.009389885,0.044722256,1.076809376,0.012623592,101,GlitchHop
0.110122942,0.112727866,2.893145044,0.231452175,0.875709498,-23.06069158,1.598973528,0.008777043,0.051742165,0.390810247,0.07558024,0.032692923,0.670939996,0.01338043,0.175480547,1.856225742,0.008463427,110,GlitchHop
0.122149183,0.106631747,3.08101064,0.24660952,1.012661605,-22.65800367,1.687247264,0.012167077,0.031318599,0.23128735,0.087474387,0.035022629,0.688114568,0.013291386,0.204173707,1.314401417,0.015061328,103,GlitchHop
0.138495936,0.074424366,3.1118195,0.269083861,1.134003567,-22.69524563,1.664384157,0.012108599,0.040334889,0.137756552,0.040359317,0.017985829,0.422199691,0.006577706,0.134996239,0.941800482,0.020290408,106,GlitchHop
0.152107711,0.105016513,3.170367097,0.277624842,1.293082314,-22.23576003,1.262619531,0.01249777,0.034457538,0.119235318,0.049880291,0.019804967,0.545973825,0.005400125,0.165755219,0.875991828,0.011747785,88,GlitchHop
0.085293742,0.135108194,3.14228728,0.242162383,0.754325673,-22.30688326,1.731694055,0.008203089,0.049258856,0.174094464,0.050735153,0.023202475,0.437437506,0.009570118,0.110914496,1.17271672,0.010940509,110,GlitchHop
0.08678644,0.049352953,3.087226038,0.224968016,0.717344654,-24.57225695,1.855957666,0.006654682,0.049555426,0.171418851,0.064437681,0.033121666,0.479909553,0.012541707,0.129676866,1.46286387,0.007030585,106,GlitchHop
0.135329803,0.058650188,3.184426723,0.259185989,1.222682288,-24.18864778,1.003158176,0.009961232,0.038443365,0.130748379,0.04169633,0.017325402,0.458635882,0.005450095,0.125677361,0.978624545,0.010936894,88,GlitchHop
0.094195442,0.111829288,3.118291483,0.210224888,0.727769314,-23.2582061,1.587265343,0.006679512,0.053809312,0.212062203,0.078808756,0.039374918,0.533643276,0.010857666,0.147985176,1.707387204,0.008781079,110,GlitchHop
0.130163976,0.118373546,3.087194181,0.263851992,1.086281011,-22.92109592,1.485194988,0.014723344,0.038196407,0.20109829,0.053164383,0.025225617,0.530971202,0.008805419,0.155869332,1.122266351,0.02934431,110,GlitchHop
0.106561794,0.145694991,3.169205663,0.267998853,0.90583066,-22.10184676,1.305020411,0.003160166,0.058865924,0.108230789,0.052901403,0.021429524,0.520363176,0.006975216,0.153693982,1.018269785,0.002982046,110,GlitchHop
0.066517217,0.179553236,3.049094709,0.189525065,0.559616213,-24.71252446,2.021261712,0.010757857,0.064202062,0.255109741,0.058137255,0.029446221,0.447691043,0.017846288,0.110647168,1.734152768,0.013967444,105,GlitchHop
0.11282841,0.11403748,3.144805333,0.24339007,0.918350699,-22.71909424,1.437165008,0.005819893,0.058257405,0.099311153,0.040427205,0.022574974,0.267588026,0.003315708,0.069953488,0.734911875,0.00469396,141,GlitchHop
0.091621474,0.123513001,3.048187951,0.206119023,0.784017184,-22.90314612,1.76758853,0.01500366,0.042711064,0.272492919,0.05915479,0.029642684,0.554379801,0.010750035,0.124489104,1.828724012,0.017719244,87,GlitchHop
0.156210359,0.102128846,3.181552189,0.260676443,1.496787212,-21.87389828,0.856468032,0.008258194,0.029590195,0.166272422,0.051759369,0.024772397,0.506744191,0.005191277,0.135397345,1.036230926,0.008209095,106,GlitchHop
0.11376592,0.092746431,3.064823479,0.223753551,1.010372741,-23.19193459,1.146938395,0.010249676,0.039123446,0.244332876,0.053867477,0.029819501,0.508175413,0.006615408,0.148796126,1.337305328,0.013310139,110,GlitchHop
0.169982647,0.076698299,3.200139546,0.277018122,1.604392151,-22.16544674,0.846198226,0.017475605,0.019330617,0.125846625,0.039169187,0.021769618,0.394728347,0.002305682,0.121206808,0.810159579,0.019564832,110,GlitchHop
0.100870009,0.089171465,3.132210169,0.237492696,0.977346944,-22.61349888,1.290421606,0.029564973,0.041188428,0.153349094,0.050070845,0.020274054,0.509656619,0.008713506,0.134901309,1.32548243,0.039309971,111,GlitchHop
0.124310166,0.094665181,3.016188105,0.260781954,1.023025689,-23.02987776,1.474590527,0.007652595,0.047809067,0.295123992,0.065932556,0.026857736,0.605233551,0.00820845,0.182539361,1.65411615,0.008758176,109,GlitchHop
0.069035943,0.111314901,3.085299518,0.220138406,0.628158333,-23.67043825,1.701827599,0.01133272,0.076208597,0.155328795,0.063218366,0.03167592,0.38684773,0.016711082,0.096232803,1.3647136,0.010716556,100,GlitchHop
0.098752468,0.115647492,3.0294015,0.223897315,0.692128276,-22.69463926,2.346476069,0.013167803,0.0408459,0.24887485,0.059685518,0.028230284,0.492607115,0.01030659,0.150698483,1.392733174,0.011851201,98,GlitchHop
0.135460407,0.11913715,3.183780566,0.257007542,1.26655386,-22.05273115,1.196421223,0.006968172,0.03586049,0.139771738,0.050774669,0.019904108,0.562524825,0.011971172,0.135080946,1.213467574,0.007780156,123,GlitchHop
0.126469059,0.093513581,3.014376225,0.265065404,0.906955857,-23.98721686,1.589228452,0.008128329,0.053105933,0.28965294,0.072677861,0.027687705,0.562321788,0.010515668,0.179333511,2.250433106,0.018161403,107,GlitchHop
0.105115818,0.088796212,3.061242477,0.2364739,0.810132545,-23.97798629,1.793679187,0.014827898,0.043473744,0.298623172,0.074761567,0.037324693,0.518944816,0.020384403,0.15753647,2.090338151,0.024473499,104,GlitchHop
0.092477732,0.119122356,3.063598513,0.223761973,0.705225852,-23.3269158,2.184879521,0.011166795,0.041337271,0.255129758,0.07293684,0.034069008,0.556598205,0.01129136,0.161281314,1.426114765,0.014067207,105,GlitchHop
0.129893754,0.104006744,3.163230104,0.270469351,1.237366208,-22.17927295,1.091227047,0.010060117,0.041396096,0.132195997,0.058439029,0.02504487,0.512812506,0.005454166,0.160721502,0.947991796,0.01024419,111,GlitchHop
0.0829578,0.171173203,2.970253675,0.204384346,0.560540415,-23.8117378,2.325257413,0.021564886,0.045827928,0.356267324,0.071740834,0.033723548,0.508404366,0.011841121,0.130101029,1.912270347,0.028501826,110,GlitchHop
0.124656526,0.164227956,3.114146982,0.254238153,1.031947137,-21.89191852,1.340016706,0.008337771,0.052030316,0.188401519,0.070156333,0.027647789,0.623143318,0.012343665,0.174089077,1.424872242,0.009726408,110,GlitchHop
0.090927281,0.076680138,3.16684284,0.221350752,0.672168718,-22.64336567,2.034176462,0.010526557,0.040010372,0.129380939,0.045294272,0.024650398,0.364030158,0.005538185,0.092225678,1.119420899,0.011303341,74,GlitchHop
0.105133788,0.115075871,3.183379151,0.237546847,0.950961527,-22.20724637,1.476376916,0.019693637,0.037722431,0.115450305,0.075155398,0.041477074,0.492085997,0.009811357,0.159517765,1.002415838,0.034222567,106,GlitchHop
0.086212568,0.069070679,3.047635009,0.230304907,0.636666007,-24.48131622,2.162397983,0.008920209,0.048711936,0.351124868,0.094403516,0.044591689,0.621648009,0.015022055,0.187831083,2.131345411,0.010780837,80,GlitchHop
0.082363963,0.064778621,3.106136202,0.197385727,0.658164586,-24.80407785,2.092622695,0.006089153,0.040584212,0.224309601,0.072683127,0.038311615,0.547903748,0.017678896,0.139566209,1.799713603,0.007376232,97,GlitchHop
0.076019717,0.097392163,2.999206644,0.185761517,0.658727535,-23.06106979,1.743819763,0.010267896,0.052489124,0.249736375,0.054224537,0.037091336,0.382036433,0.012430002,0.082836214,1.322136585,0.017050707,110,GlitchHop
0.124474142,0.106453413,3.126508252,0.246750004,1.161653971,-22.94319599,0.9680924,0.009209107,0.036130834,0.181796668,0.053883677,0.026603042,0.509155502,0.004556758,0.139529392,1.13034291,0.009359958,111,GlitchHop
0.123305593,0.157093886,3.165998367,0.250130045,1.13829049,-21.7305763,1.019629857,0.012269081,0.038836635,0.166094657,0.048939233,0.024134576,0.404550035,0.004437582,0.112533636,1.043818329,0.020526751,111,GlitchHop
0.117260344,0.090979254,3.103253283,0.242671565,0.84743416,-22.88301701,2.27196872,0.019432967,0.036041582,0.176240438,0.074743473,0.02873861,0.585112876,0.010194211,0.177624506,1.147856983,0.028467761,109,GlitchHop
0.122571501,0.084482077,3.146948791,0.234829244,1.196226785,-22.48037796,0.973884492,0.009328506,0.037205384,0.143714944,0.042697655,0.022482303,0.417691932,0.00522917,0.102029035,1.076454522,0.008590814,111,GlitchHop
0.098033898,0.163515767,3.141651485,0.225994028,0.914931276,-21.31641635,1.658417142,0.020500903,0.040875176,0.125924953,0.059275073,0.026784382,0.534104984,0.008958463,0.148416771,0.906652298,0.029468211,111,GlitchHop
0.102183212,0.140242017,3.124054823,0.233041962,0.839629158,-21.95936265,1.910791728,0.009426233,0.041305052,0.161521085,0.059594375,0.025823332,0.544919876,0.011887539,0.150435156,1.30677465,0.011797787,113,GlitchHop
0.124034968,0.036140987,3.110545901,0.259329672,1.054465394,-24.37907664,1.637851149,0.015832481,0.043678634,0.170261573,0.089673241,0.03501489,0.706016487,0.015822434,0.211617458,1.476581609,0.029194836,116,GlitchHop
0.128449151,0.031777836,3.194099691,0.261841905,1.121293575,-23.59012776,1.480311863,0.020303724,0.037777856,0.089828347,0.046856877,0.0191068,0.456594206,0.005427254,0.14252324,0.772197426,0.025502848,108,GlitchHop
0.070113848,0.079500088,3.071839454,0.209057408,0.579383367,-23.2350026,1.988967541,0.013683487,0.054243808,0.139853668,0.050658893,0.024917063,0.401849443,0.011249163,0.100503706,0.946845048,0.016620714,100,GlitchHop
0.080317107,0.097871497,3.029994715,0.210832529,0.656572232,-23.33208884,1.768142996,0.012977498,0.053275099,0.189924899,0.05995591,0.031118998,0.442601213,0.009443917,0.126542464,1.228532145,0.012977761,103,GlitchHop
0.082360083,0.072434515,2.981445848,0.211351387,0.644728633,-24.05382068,1.841361134,0.006596311,0.055797606,0.222627573,0.088663305,0.04090985,0.632860469,0.013204045,0.177253136,1.47111245,0.007229386,100,GlitchHop
0.08297768,0.137196758,3.167604224,0.198307763,0.668627907,-22.45591672,2.154442848,0.009159146,0.045703377,0.123770408,0.057160204,0.032154126,0.404514157,0.008923731,0.10393608,1.1005037,0.009057522,111,GlitchHop
0.091424264,0.114485079,3.053893781,0.228514575,0.795495923,-23.18332639,1.756840726,0.016771372,0.053828303,0.254104857,0.08739017,0.040850777,0.604977827,0.018038587,0.182121376,2.393580526,0.027332734,99,GlitchHop
0.091424264,0.114485079,3.053893781,0.228514575,0.795495923,-23.18332639,1.756840726,0.016771372,0.053828303,0.254104857,0.08739017,0.040850777,0.604977827,0.018038587,0.182121376,2.393580526,0.027332734,99,GlitchHop
0.14680527,0.116343409,3.065434274,0.273704086,1.246260982,-23.12644888,1.158956364,0.013481332,0.040377123,0.266895086,0.075786462,0.027211867,0.731731829,0.008691196,0.200921302,1.486329521,0.015117293,110,GlitchHop
0.11696853,0.108938853,3.079249339,0.244951656,0.922988525,-22.09422152,1.864918937,0.017089378,0.032581824,0.174523014,0.057105748,0.022781931,0.451566352,0.010696295,0.135644428,1.029594424,0.014038161,129,HardcoreHardTechno
0.080282361,0.176944218,3.121465947,0.208031882,0.667743256,-22.39470247,1.566146847,0.005214301,0.059855566,0.11480088,0.089225721,0.042323652,0.459865552,0.018617015,0.188439471,0.978639014,0.004855854,129,HardcoreHardTechno
0.154730454,0.135334404,3.144142698,0.280370349,1.256394363,-22.60897106,1.434652143,0.008719656,0.044829603,0.161265464,0.084603007,0.033044931,0.502694098,0.009850501,0.195153981,1.032176373,0.008392869,129,HardcoreHardTechno
0.085881372,0.103118325,3.038128735,0.200403529,0.675179245,-23.70025767,1.592342282,0.00478319,0.055638331,0.171994906,0.054078647,0.030638583,0.404721073,0.014463944,0.111846917,0.874644517,0.007642299,129,HardcoreHardTechno
0.11106095,0.095631039,3.076366609,0.243629206,0.935107362,-22.81509958,1.810134638,0.01087703,0.046569553,0.209706544,0.061690608,0.024834393,0.425820008,0.009324399,0.113825095,1.041312233,0.010126087,129,HardcoreHardTechno
0.070231457,0.185567218,3.02078435,0.187312707,0.632507039,-23.48811361,1.613060505,0.004969546,0.057552886,0.202127784,0.056382608,0.029278811,0.325916833,0.022773457,0.075564542,1.276571372,0.009426911,129,HardcoreHardTechno
0.104035008,0.115167545,3.028503641,0.256503098,0.701587148,-24.32466656,1.902987498,0.006884555,0.057362063,0.195775255,0.078550481,0.031359012,0.412238688,0.010865298,0.122292045,1.365231534,0.007663701,130,HardcoreHardTechno
0.060451711,0.086615626,3.002627346,0.19703996,0.454593217,-24.00725908,2.068952473,0.009898459,0.053975938,0.170082568,0.060142702,0.030818441,0.351568534,0.015598603,0.108888636,1.38322936,0.011858212,128,HardcoreHardTechno
0.054542399,0.139690327,3.02530373,0.194951112,0.471548129,-24.1095568,1.937878588,0.003726143,0.062178255,0.17071095,0.077549401,0.038889919,0.344827088,0.016355037,0.099919486,1.307831195,0.003985021,129,HardcoreHardTechno
0.100082884,0.140576271,3.076190191,0.218169387,0.765172092,-23.33248564,2.101801909,0.010439811,0.051404514,0.139718995,0.066914022,0.036219141,0.355765263,0.015074203,0.119990215,1.150941151,0.011086669,131,HardcoreHardTechno
0.125752281,0.118703518,3.12935767,0.275247145,0.970005946,-23.16772874,1.66696924,0.00489475,0.054701908,0.132492954,0.046146242,0.018594956,0.347220754,0.007919665,0.085386527,0.905139286,0.005204053,131,HardcoreHardTechno
0.134045237,0.126702127,3.164313787,0.274011502,1.051057423,-23.37565611,1.174916622,0.005023707,0.048151095,0.110246207,0.084780656,0.026730944,0.633424957,0.014165444,0.220836746,1.159769659,0.006071172,129,HardcoreHardTechno
0.058868724,0.222542787,3.113443891,0.218292475,0.434674431,-23.30424237,2.024514231,0.002101335,0.067116954,0.092838247,0.063481606,0.025027696,0.331881065,0.020394817,0.13080034,0.802256941,0.001967068,129,HardcoreHardTechno
0.144933932,0.097589522,3.069779851,0.287128601,1.138247425,-23.26179619,1.290656616,0.012011701,0.048003287,0.206670186,0.030661367,0.011695091,0.353903217,0.004753896,0.101187406,0.940189396,0.008694936,131,HardcoreHardTechno
0.188618879,0.097784962,3.184814354,0.338568629,1.533611673,-22.49705506,1.231703834,0.006368221,0.047866745,0.101538898,0.068483047,0.013223333,0.749072345,0.007318075,0.238458878,0.784857923,0.006112193,126,HardcoreHardTechno
0.04898291,0.150641374,3.070682313,0.19773555,0.386731236,-23.53376159,1.89636491,0.002538752,0.066117416,0.142409659,0.066023813,0.03031113,0.301687626,0.014936803,0.057458701,1.120254019,0.003336163,131,HardcoreHardTechno
0.107363645,0.132998997,3.124363392,0.23742358,0.855248026,-23.08520588,1.341241127,0.009046153,0.050604221,0.149071878,0.069213821,0.029227961,0.428355372,0.00713766,0.142083398,1.070310523,0.011389683,128,HardcoreHardTechno
0.132035036,0.153896358,3.107802094,0.272965424,0.981386869,-23.77992084,1.401252572,0.006662895,0.053194372,0.11755414,0.070538104,0.023066623,0.470771087,0.009137567,0.174713706,0.958568347,0.006993867,129,HardcoreHardTechno
0.051808554,0.154674673,3.010509693,0.18235709,0.303902455,-24.90644416,2.82303319,0.003870187,0.068918079,0.173661078,0.065393045,0.037849424,0.2387735,0.020977114,0.096874661,1.951617648,0.005504,129,HardcoreHardTechno
0.058105737,0.100621064,3.017777586,0.184952106,0.404114133,-24.80977978,2.291951188,0.006625354,0.067462923,0.163360233,0.058758018,0.037514956,0.257220316,0.011427926,0.059550302,1.365311612,0.005746928,129,HardcoreHardTechno
0.135255277,0.107981813,3.13081626,0.25684807,1.009177813,-23.6411384,1.384059189,0.003752396,0.044225983,0.127598214,0.072923083,0.024474385,0.511145324,0.008382834,0.166393477,1.090339948,0.003950838,129,HardcoreHardTechno
0.154893415,0.094786884,3.094811396,0.286963507,1.202259458,-23.91963237,1.49114203,0.015332209,0.042206613,0.127326312,0.042805844,0.022184406,0.31210813,0.006669516,0.087307201,1.219628624,0.018294977,127,HardcoreHardTechno
0.103930334,0.128594554,3.030004142,0.234538473,0.788599455,-24.56145428,1.36844851,0.002397094,0.057539807,0.192349608,0.053211286,0.027434379,0.332597427,0.014264648,0.078605261,1.511669022,0.00187472,131,HardcoreHardTechno
0.15599514,0.089069671,3.09025591,0.266533719,1.176513647,-24.33892735,1.194875863,0.0038329,0.04088902,0.136122944,0.057316248,0.024946607,0.254290064,0.006166084,0.080732557,0.82315624,0.003355611,131,HardcoreHardTechno
0.064606975,0.12201231,3.026824453,0.19072536,0.47213703,-23.77389821,2.157062347,0.004307845,0.060670364,0.131674848,0.052899351,0.035866375,0.226430486,0.009358221,0.048485572,0.88833746,0.003712788,131,HardcoreHardTechno
0.100593976,0.124948946,3.033165789,0.241068705,0.737798048,-23.95399127,1.943529261,0.006780764,0.051698221,0.178304821,0.056207575,0.021859951,0.316006211,0.01773668,0.104254707,0.947185254,0.007278155,129,HardcoreHardTechno
0.076127197,0.14383918,3.064166637,0.195060368,0.62879057,-22.63734922,1.505761203,0.005482613,0.060814465,0.189469418,0.064570605,0.036311462,0.399821964,0.019097621,0.121278783,1.219452186,0.005328297,129,HardcoreHardTechno
0.076127197,0.14383918,3.064166637,0.195060368,0.62879057,-22.63734922,1.505761203,0.005482613,0.060814465,0.189469418,0.064570605,0.036311462,0.399821964,0.019097621,0.121278783,1.219452186,0.005328297,129,HardcoreHardTechno
0.09370216,0.129862847,3.099229145,0.231222695,0.785827298,-23.03013651,1.156633099,0.002568553,0.063467307,0.162711605,0.060660453,0.03159459,0.279522649,0.015068656,0.077579062,0.806429015,0.002401522,126,HardcoreHardTechno
0.139155363,0.0803337,3.065948687,0.2844321,1.189295346,-23.25216578,0.837253291,0.002616771,0.05280973,0.150974209,0.084229307,0.02596345,0.692788012,0.00785192,0.223587614,0.977624297,0.003228645,128,HardcoreHardTechno
0.069161811,0.153931432,3.15536099,0.202475258,0.64162052,-21.91479859,1.86420527,0.003662293,0.051600507,0.092410414,0.053805302,0.027033119,0.370863383,0.011167704,0.12482568,0.904046616,0.002921292,129,HardcoreHardTechno
0.103655594,0.191565008,3.127242397,0.21606093,0.802033801,-24.11444562,1.89618178,0.008164925,0.049086638,0.190998343,0.058380842,0.028943972,0.357601508,0.020335936,0.097104459,1.28869064,0.012494006,131,HardcoreHardTechno
0.155030149,0.105548701,3.019220716,0.312327553,1.041553557,-23.90802683,1.976285877,0.008231248,0.052848781,0.169969664,0.061681045,0.016082574,0.534490463,0.008211123,0.178255258,1.204486834,0.010088394,126,HardcoreHardTechno
0.120482794,0.094796968,2.941007212,0.247887893,0.879383967,-24.5214664,1.549225094,0.004319371,0.05303585,0.272756559,0.059255406,0.025743125,0.330319946,0.015411194,0.072269147,1.571623966,0.006437977,129,HardcoreHardTechno
0.16856292,0.103658265,3.158333547,0.279752616,1.240305171,-23.83203276,1.144514481,0.003634584,0.045582192,0.130745072,0.071761508,0.025231299,0.489007814,0.014598869,0.153301929,1.453172043,0.004645694,126,HardcoreHardTechno
0.10311109,0.175470456,3.096807542,0.263594417,0.736391314,-22.68364121,1.862493779,0.004568879,0.056861932,0.127763275,0.058454469,0.022391053,0.298352939,0.011397319,0.090601271,1.009666913,0.004706153,131,HardcoreHardTechno
0.142851156,0.167420555,3.092304683,0.261940864,1.13881294,-23.50696267,1.212965988,0.004588141,0.051929146,0.134512871,0.073038781,0.027441362,0.386749229,0.008827414,0.143956581,0.916158571,0.006212663,129,HardcoreHardTechno
0.092368123,0.124325512,3.071287152,0.210949611,0.632871884,-25.30259321,1.915953051,0.002620784,0.054679298,0.164865972,0.061749321,0.032557617,0.287525766,0.013455502,0.065546504,1.32510105,0.002640846,126,HardcoreHardTechno
0.053827471,0.109048244,3.025277763,0.179410072,0.365242266,-23.84506117,2.749034102,0.013947022,0.04929558,0.140271637,0.056788105,0.034325292,0.248167264,0.009157458,0.078504562,1.220437052,0.014082386,129,HardcoreHardTechno
0.064610537,0.186941789,3.065214438,0.210816754,0.441644721,-24.09895956,1.973775246,0.002948013,0.076619545,0.128834556,0.059926613,0.029386068,0.26619002,0.016438658,0.06942929,1.223020905,0.004772169,128,HardcoreHardTechno
0.07875207,0.18226339,3.163291008,0.198528203,0.761333835,-22.49501333,1.271398887,0.005188776,0.051349722,0.111519435,0.053124329,0.028360728,0.304213973,0.00758639,0.068601913,0.889849432,0.005075709,126,HardcoreHardTechno
0.111673074,0.139632392,3.102961837,0.253775145,0.809546443,-23.40129291,1.068649357,0.003670181,0.052765534,0.145444815,0.076539004,0.02762814,0.537765134,0.012504466,0.18608602,1.065816532,0.005981144,127,HardcoreHardTechno
0.202877822,0.100111744,3.098708956,0.256951317,1.235340371,-24.23381195,1.446427395,0.006511713,0.031732691,0.15267413,0.038000348,0.028214968,0.190934969,0.011108208,0.036207261,1.077617807,0.007189881,129,HardcoreHardTechno
0.068274728,0.100614302,3.121363452,0.195427994,0.605872595,-23.31006497,1.922305987,0.009940048,0.050469379,0.132814434,0.047073275,0.030191338,0.240354576,0.007228636,0.05100343,0.908546534,0.007901424,128,HardcoreHardTechno
0.103889101,0.099161649,3.109455148,0.227525777,0.912872794,-23.09220288,1.280919055,0.006049305,0.052043746,0.134860246,0.0416256,0.020441955,0.341590238,0.00626331,0.104343467,0.832948006,0.005506836,128,HardcoreHardTechno
0.10774085,0.129577214,3.116590104,0.288703701,0.882084823,-23.38438617,1.322492467,0.003329487,0.066307313,0.10807335,0.058791792,0.014604046,0.478166889,0.007897956,0.188383281,1.099389387,0.005364403,129,HardcoreHardTechno
0.126734824,0.157543498,3.089502526,0.25018007,0.919908965,-22.95998834,2.052199336,0.005362879,0.048404119,0.179032016,0.062120742,0.0293383,0.424015452,0.010712772,0.113593444,1.142303572,0.004998846,131,HardcoreHardTechno
0.135046029,0.144178142,2.997452485,0.246182042,1.121369325,-23.03954536,1.643829589,0.013813717,0.049846965,0.217559364,0.079351072,0.031125715,0.529564819,0.008906947,0.157029826,1.253697262,0.017599358,129,HardcoreHardTechno
0.135046029,0.144178142,2.997452485,0.246182042,1.121369325,-23.03954536,1.643829589,0.013813717,0.049846965,0.217559364,0.079351072,0.031125715,0.529564819,0.008906947,0.157029826,1.253697262,0.017599358,129,HardcoreHardTechno
0.081173226,0.160286296,3.082954053,0.225541838,0.63372781,-23.01221135,1.706527555,0.003998982,0.059611361,0.149224166,0.041955842,0.024428547,0.327992,0.010288775,0.063425596,1.148870166,0.003957307,131,HardcoreHardTechno
0.105914446,0.110480439,3.104204561,0.232736235,0.768492762,-22.61596839,2.017489763,0.013576712,0.041581361,0.146602875,0.050348395,0.024011139,0.356790803,0.009777935,0.109163035,0.987677167,0.010622696,129,HardcoreHardTechno
0.090771544,0.149081679,2.993494123,0.20321728,0.671863076,-23.82541168,1.938194494,0.00611513,0.061503327,0.150922021,0.046616611,0.029110682,0.245574473,0.01098798,0.061547948,1.192254324,0.008414934,131,HardcoreHardTechno
0.03985674,0.240382364,3.187485175,0.182894345,0.356165105,-22.95973121,2.049635047,0.003378539,0.065823015,0.086243952,0.059373295,0.0359876,0.195614389,0.016913771,0.048091162,1.061030036,0.003830444,128,HardcoreHardTechno
0.090079958,0.143257398,3.09463305,0.233043143,0.739636566,-22.97762842,1.621407761,0.004806437,0.063875479,0.12631613,0.076109358,0.032914083,0.45919233,0.020880414,0.177440974,1.039195634,0.005117348,129,HardcoreHardTechno
0.056893348,0.122504902,3.048189944,0.195788184,0.414767694,-24.52732991,2.337948939,0.007096966,0.05120232,0.140600511,0.078333868,0.040884452,0.324720821,0.014005849,0.089885317,1.458941323,0.009491909,131,HardcoreHardTechno
0.150902804,0.120615639,3.171436818,0.26644558,1.161759393,-23.05085021,1.326113227,0.003923257,0.046205828,0.106269958,0.078226345,0.026393968,0.555229443,0.01286658,0.187426409,0.965344997,0.004972735,126,HardcoreHardTechno
0.047034419,0.216664745,3.100193605,0.159460302,0.426746874,-22.85001546,2.251973625,0.007652145,0.064720712,0.159773257,0.06487421,0.042801226,0.287080277,0.01511431,0.055565398,1.033385538,0.006757658,129,HardcoreHardTechno
0.068108184,0.053821537,3.061779493,0.171997987,0.578589247,-24.36865509,2.010625422,0.006728596,0.054815283,0.207923829,0.055619004,0.036620174,0.306761113,0.012756128,0.063898206,0.896784325,0.008609819,127,HardcoreHardTechno
0.069506221,0.141617198,3.073408369,0.184052213,0.474580035,-24.39873148,2.319271198,0.005128377,0.057637265,0.130096208,0.068029601,0.034981185,0.299100882,0.011337447,0.062550649,1.393841686,0.004448471,129,HardcoreHardTechno
0.068609068,0.149126274,3.084542681,0.214727025,0.593910765,-22.13307811,1.705124502,0.00809525,0.063293199,0.137284546,0.052230682,0.021818797,0.417115122,0.012627113,0.128409081,0.98244346,0.007457093,132,HardcoreHardTechno
0.087666683,0.156453491,3.121721374,0.232122375,0.657760035,-23.07549195,1.982157899,0.006379848,0.050636892,0.111519225,0.063318722,0.018946129,0.479199357,0.011713222,0.14517589,0.922331662,0.007479475,130,HardcoreHardTechno
0.205329107,0.079555929,3.05071943,0.33053681,1.304107528,-24.10824482,0.800880108,0.002940211,0.052368508,0.178315488,0.059016643,0.014556465,0.495337123,0.012234709,0.199420278,1.198195876,0.003219208,130,HardcoreHardTechno
0.116827499,0.099056387,3.077555209,0.280512073,0.908113208,-23.66907949,1.800959817,0.004942399,0.058929207,0.175607174,0.094114247,0.023901425,0.523379863,0.010068072,0.21128519,1.306944077,0.005030825,129,HardcoreHardTechno
0.176651762,0.128966478,3.129326553,0.294141256,1.454436034,-21.80917433,1.122586982,0.004863901,0.036736528,0.123564439,0.047927838,0.019415996,0.278215876,0.003306294,0.079688392,0.88429972,0.004387196,131,HardcoreHardTechno
0.064526578,0.16878259,3.098408426,0.19673768,0.490605005,-22.17234589,1.932327302,0.00687558,0.05220248,0.124615615,0.056086192,0.026972362,0.316194126,0.017388569,0.082003002,1.012371155,0.008395293,132,HardcoreHardTechno
0.246658826,0.085910737,3.164986476,0.342151049,1.869157324,-22.15456975,0.967504733,0.006001422,0.025267781,0.123452601,0.044402782,0.013114028,0.358180142,0.003407248,0.094745696,0.947944875,0.00466415,131,HardcoreHardTechno
0.040291316,0.274908086,3.1642405,0.157773176,0.327658439,-21.84860943,2.171876232,0.010753678,0.062412441,0.076893113,0.037369137,0.031466571,0.130594994,0.008368357,0.025475253,0.650363697,0.006949663,129,HardcoreHardTechno
0.08784037,0.145585802,3.173481103,0.202296968,0.77994549,-21.62722747,1.845549255,0.020125713,0.040755479,0.094712552,0.05054209,0.033095842,0.284152146,0.014450176,0.10373129,0.780156583,0.017138273,129,HardcoreHardTechno
0.153090334,0.087591323,3.074443028,0.281929873,1.3754248,-22.6476066,1.165845062,0.010565252,0.036744002,0.193080075,0.063367957,0.022892415,0.495854845,0.004832915,0.157798173,1.063965876,0.00718903,131,HardcoreHardTechno
0.067597669,0.056499002,3.068672249,0.152370167,0.561278189,-24.87785849,1.95019963,0.010601642,0.038556912,0.147105715,0.039715416,0.036336851,0.218748916,0.01188149,0.042032888,1.014728362,0.007772072,131,HardcoreHardTechno
